caseid,start,end,imp_misconduct,imp_private_gain,imp_monitor_opponents,imp_equal_rights,imp_journalists,imp_private_violence,imp_free_speech,imp_patriotism,imp_foreign_influence,imp_ban_ideology,imp_voting_rights,imp_votes_impact,imp_election_fraud,imp_expand_executive,imp_legislature_check,imp_judiciary_check,imp_judicial_ind,imp_participation,imp_funds_transparent,imp_contributions,imp_opinions,imp_districts,imp_common_und,imp_compromise,imp_candidates_disclose,imp_protest,imp_investigations,perf_misconduct,perf_private_gain,perf_monitor_opponents,perf_equal_rights,perf_journalists,perf_private_violence,perf_free_speech,perf_patriotism,perf_foreign_influence,perf_ban_ideology,perf_voting_rights,perf_votes_impact,perf_election_fraud,perf_expand_executive,perf_legislature_check,perf_judiciary_check,perf_judicial_ind,perf_participation,perf_funds_transparent,perf_contributions,perf_opinions,perf_districts,perf_common_und,perf_compromise,perf_candidates_disclose,perf_protest,perf_investigations,US_2017_SEPT,faculty_rank,field,wave,imp_science,imp_restraint,perf_science,perf_restraint,US_2017_FEB,US_2017_MAY,US_2015,US_2005,US_1995,US_1985,US_1975,US_1950,US_1900,US_1850,US_1800,democracy_importance,US_democracy_rating
W1BLW0007429,2017-02-15 11:03:02,2017-02-15 11:07:21,3,2,3,3,3,2,3,2,3,3,3,3,3,2,2,2,3,,,,,,,,,,,2,3,3,2,4,4,4,1,1,2,2,2,3,3,3,3,2,,,,,,,,,,,,,,1,3,2,2,3,60,,,,,,,,,,,,
W1BLW0004921,2017-02-15 11:00:37,2017-02-15 11:08:52,3,3,3,3,2,2,3,2,3,2,3,2,3,2,3,3,2,,,,,,,,,,,2,1,1,2,2,2,2,3,,3,2,1,2,3,2,2,2,,,,,,,,,,,,,,1,2,2,2,1,70,,,,,,,,,,,,
W1BLW0004817,2017-02-15 11:08:18,2017-02-15 11:12:51,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,,,,,,,,,,,2,1,2,1,2,3,4,2,1,2,3,4,4,4,3,4,1,,,,,,,,,,,,,,1,3,3,1,1,30,,,,,,,,,,,,
W1BLW0005579,2017-02-15 11:09:22,2017-02-15 11:16:22,3,1,2,3,2,1,2,0,1,2,3,3,2,2,1,2,1,,,,,,,,,,,3,2,4,3,3,3,4,2,2,4,4,2,4,3,4,4,4,,,,,,,,,,,,,,1,0,0,2,1,90,,,,,,,,,,,,
W1BLW0009746,2017-02-15 11:03:04,2017-02-15 11:18:13,2,2,3,3,3,3,3,1,2,3,3,2,3,3,3,2,2,,,,,,,,,,,2,3,3,3,3,3,3,2,3,4,3,2,3,3,3,3,3,,,,,,,,,,,,,,1,2,1,3,2,80,,,,,,,,,,,,
W1BLW0004427,2017-02-15 11:16:08,2017-02-15 11:19:05,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,,,,,,,,,,,2,2,3,3,2,3,3,1,1,4,2,1,4,2,3,3,2,,,,,,,,,,,,,,1,2,3,2,1,70,,,,,,,,,,,,
W1BLW0005421,2017-02-15 11:16:53,2017-02-15 11:21:35,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,,,,,,,,,,,2,1,2,1,1,2,2,1,1,,1,1,2,2,2,2,2,,,,,,,,,,,,,,1,3,2,2,2,60,,,,,,,,,,,,
W1BLW0006410,2017-02-15 11:04:52,2017-02-15 11:28:21,3,2,3,0,3,3,3,1,3,3,3,0,3,3,3,3,3,,,,,,,,,,,3,2,2,1,3,4,4,1,1,4,1,1,4,3,1,3,2,,,,,,,,,,,,,,1,1,2,1,2,70,,,,,,,,,,,,
W1BLW0001423,2017-02-15 11:18:56,2017-02-15 11:28:57,1,3,3,3,3,3,3,0,3,3,3,3,3,3,1,1,3,,,,,,,,,,,2,,,1,2,,3,1,3,4,2,1,4,3,,3,3,,,,,,,,,,,,,,1,1,0,1,2,80,,,,,,,,,,,,
W1BLW0008979,2017-02-15 11:24:29,2017-02-15 11:29:44,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,1,1,,,,,,,,,,,3,3,3,2,3,3,3,2,3,4,3,3,4,3,4,3,3,,,,,,,,,,,,,,1,1,1,2,2,70,,,,,,,,,,,,
W1BLW0009164,2017-02-15 11:21:03,2017-02-15 11:30:22,2,2,2,2,3,2,2,2,3,3,2,3,3,3,3,1,2,,,,,,,,,,,2,2,3,2,3,3,3,2,2,3,3,2,3,3,3,4,3,,,,,,,,,,,,,,1,1,2,2,2,80,,,,,,,,,,,,
W1BLW0004610,2017-02-15 11:29:59,2017-02-15 11:34:58,3,1,3,3,2,3,3,1,2,3,3,3,3,2,2,2,1,,,,,,,,,,,3,2,3,3,3,4,3,2,2,4,3,1,4,2,2,3,3,,,,,,,,,,,,,,1,1,2,1,1,80,,,,,,,,,,,,
W1BLW0002490,2017-02-15 11:32:00,2017-02-15 11:38:49,2,2,3,3,3,0,3,1,3,3,3,3,3,2,2,2,2,,,,,,,,,,,2,1,3,1,3,3,3,1,,4,2,2,3,3,2,3,1,,,,,,,,,,,,,,1,2,1,2,2,70,,,,,,,,,,,,
W1BLW0008920,2017-02-15 11:31:39,2017-02-15 11:39:45,3,3,2,3,2,3,3,1,2,2,3,2,3,3,3,3,3,,,,,,,,,,,2,1,1,1,2,2,3,1,1,4,3,3,3,2,2,3,1,,,,,,,,,,,,,,1,2,2,2,1,70,,,,,,,,,,,,
W1BLW0001535,2017-02-15 11:10:02,2017-02-15 11:40:03,2,1,3,3,2,3,3,1,1,3,3,3,3,3,2,2,2,,,,,,,,,,,2,2,2,3,3,4,4,1,,4,3,4,4,3,2,3,4,,,,,,,,,,,,,,1,1,2,,1,80,,,,,,,,,,,,
W1BLW0003743,2017-02-15 11:38:27,2017-02-15 11:43:25,2,2,2,3,2,3,3,1,1,3,2,0,3,3,2,3,3,,,,,,,,,,,3,3,2,4,3,4,4,2,3,4,3,2,4,4,3,4,4,,,,,,,,,,,,,,1,1,1,2,1,90,,,,,,,,,,,,
W1BLW0004729,2017-02-15 11:12:34,2017-02-15 11:49:15,3,2,3,3,2,2,3,1,2,2,2,2,2,3,3,3,3,,,,,,,,,,,3,2,2,3,3,3,4,2,3,3,2,2,3,2,3,3,3,,,,,,,,,,,,,,1,2,1,2,3,70,,,,,,,,,,,,
W1BLW0002861,2017-02-15 11:44:33,2017-02-15 11:53:07,2,2,3,3,3,2,3,2,2,1,3,3,3,3,2,2,3,,,,,,,,,,,2,1,2,2,1,,2,1,1,3,2,2,3,2,1,2,2,,,,,,,,,,,,,,1,2,2,2,1,60,,,,,,,,,,,,
W1BLW0007517,2017-02-15 11:50:50,2017-02-15 11:58:43,2,1,2,3,2,3,2,0,1,2,3,1,2,1,2,2,3,,,,,,,,,,,3,2,3,2,3,3,3,1,3,3,4,2,,4,4,4,3,,,,,,,,,,,,,,1,1,1,3,2,60,,,,,,,,,,,,
W1BLW0004701,2017-02-15 11:53:18,2017-02-15 12:01:48,3,2,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,,,,,,,,,,,2,1,2,1,1,2,3,1,1,3,1,1,3,2,,,1,,,,,,,,,,,,,,1,2,2,1,1,60,,,,,,,,,,,,
W1BLW0000840,2017-02-15 11:58:17,2017-02-15 12:03:13,3,2,3,3,3,2,3,2,2,3,3,3,3,3,2,2,3,,,,,,,,,,,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,1,2,2,3,2,70,,,,,,,,,,,,
W1BLW0006464,2017-02-15 12:02:52,2017-02-15 12:08:23,2,1,1,0,2,2,3,0,1,3,3,2,3,2,0,2,2,,,,,,,,,,,3,3,2,3,3,4,3,2,3,4,3,2,4,1,4,4,3,,,,,,,,,,,,,,1,0,1,2,2,100,,,,,,,,,,,,
W1BLW0001898,2017-02-15 12:03:47,2017-02-15 12:08:26,3,3,3,3,2,3,3,2,3,3,3,0,3,2,2,2,3,,,,,,,,,,,4,3,4,4,4,3,3,4,4,4,4,4,4,3,4,3,4,,,,,,,,,,,,,,1,1,3,4,1,90,,,,,,,,,,,,
W1BLW0002690,2017-02-15 12:06:13,2017-02-15 12:13:19,2,1,2,2,2,2,2,1,2,2,2,1,3,2,2,2,2,,,,,,,,,,,2,3,3,2,3,3,3,2,3,4,2,1,4,2,3,3,3,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0007718,2017-02-15 11:48:30,2017-02-15 12:16:02,2,3,3,3,2,2,3,2,2,3,3,3,3,3,2,2,3,,,,,,,,,,,2,2,3,3,3,3,3,1,3,4,3,3,4,3,3,2,3,,,,,,,,,,,,,,1,1,1,2,1,70,,,,,,,,,,,,
W1BLW0004202,2017-02-15 12:11:25,2017-02-15 12:17:01,2,1,2,2,3,3,3,0,1,3,3,3,3,1,3,2,3,,,,,,,,,,,4,2,4,3,4,4,4,3,3,4,4,4,4,2,3,4,4,,,,,,,,,,,,,,1,1,1,1,1,100,,,,,,,,,,,,
W1BLW0006779,2017-02-15 12:15:57,2017-02-15 12:21:47,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,,,,,,,,,,,2,3,3,2,3,3,2,2,1,4,3,2,4,2,2,2,3,,,,,,,,,,,,,,1,3,2,1,2,50,,,,,,,,,,,,
W1BLW0007760,2017-02-15 12:23:36,2017-02-15 12:29:16,3,3,3,3,3,2,3,1,2,2,3,1,3,3,3,3,3,,,,,,,,,,,3,1,2,2,2,3,4,1,1,4,2,2,4,2,3,3,3,,,,,,,,,,,,,,1,2,3,1,1,70,,,,,,,,,,,,
W1BLW0002647,2017-02-15 12:28:27,2017-02-15 12:31:38,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,,,,,,,,,,,3,3,3,3,3,3,3,2,3,3,1,2,4,3,3,3,3,,,,,,,,,,,,,,1,2,2,2,2,70,,,,,,,,,,,,
W1BLW0004256,2017-02-15 12:31:34,2017-02-15 12:37:38,3,3,3,3,3,1,3,1,3,2,3,3,3,3,3,2,2,,,,,,,,,,,3,3,3,2,3,3,4,3,3,4,2,1,4,3,4,4,4,,,,,,,,,,,,,,1,0,2,1,3,80,,,,,,,,,,,,
W1BLW0004342,2017-02-15 12:31:26,2017-02-15 12:37:49,3,3,3,3,2,3,3,1,3,3,3,1,3,2,3,3,3,,,,,,,,,,,3,3,3,2,3,4,3,3,3,4,1,1,2,3,3,4,3,,,,,,,,,,,,,,1,2,3,3,2,70,,,,,,,,,,,,
W1BLW0005524,2017-02-15 12:32:27,2017-02-15 12:39:52,2,2,3,3,3,2,3,1,1,3,3,2,3,2,2,2,2,,,,,,,,,,,2,3,3,2,2,3,3,3,3,3,2,1,4,3,3,2,3,,,,,,,,,,,,,,1,2,2,1,2,60,,,,,,,,,,,,
W1BLW0009109,2017-02-15 12:37:20,2017-02-15 12:40:49,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,,,,,,,,,,,,,,1,3,3,1,1,30,,,,,,,,,,,,
W1BLW0002246,2017-02-15 12:35:19,2017-02-15 12:42:05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,1,,3,2,3,3,3,2,2,2,2,2,3,2,2,3,1,,,,,,,,,,,,,,1,3,3,3,1,70,,,,,,,,,,,,
W1BLW0009701,2017-02-15 12:34:37,2017-02-15 12:49:54,2,1,2,1,2,2,2,0,2,2,3,2,2,3,1,3,2,,,,,,,,,,,2,2,2,2,3,2,3,1,1,4,2,2,3,2,2,3,2,,,,,,,,,,,,,,1,2,1,1,1,60,,,,,,,,,,,,
W1BLW0006912,2017-02-15 12:46:02,2017-02-15 12:54:34,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,1,,,,,,,,,,,3,2,2,3,3,3,3,2,2,3,2,2,4,2,2,3,2,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0007452,2017-02-15 12:50:50,2017-02-15 12:55:13,3,2,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,,,,,,,,,,,3,2,3,3,3,4,3,2,3,2,2,1,3,3,2,3,3,,,,,,,,,,,,,,1,2,3,2,1,70,,,,,,,,,,,,
W1BLW0006179,2017-02-15 12:51:19,2017-02-15 12:59:32,2,2,2,0,2,3,2,1,2,1,1,0,3,2,3,3,2,,,,,,,,,,,4,2,1,3,4,1,4,1,4,3,4,,4,4,3,4,4,,,,,,,,,,,,,,1,1,2,4,3,90,,,,,,,,,,,,
W1BLW0003622,2017-02-15 12:55:23,2017-02-15 13:00:04,2,2,2,2,2,2,3,2,2,1,3,1,3,2,2,2,2,,,,,,,,,,,3,3,2,1,2,3,3,2,2,4,2,1,4,2,2,3,3,,,,,,,,,,,,,,1,0,1,2,1,70,,,,,,,,,,,,
W1BLW0001544,2017-02-15 12:52:25,2017-02-15 13:02:43,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,3,2,3,2,3,3,3,1,3,2,2,1,3,3,3,3,2,,,,,,,,,,,,,,1,3,3,2,1,70,,,,,,,,,,,,
W1BLW0001138,2017-02-15 13:00:25,2017-02-15 13:05:21,3,1,3,3,3,3,3,1,2,3,3,3,3,2,2,2,2,,,,,,,,,,,3,1,3,2,3,3,3,2,3,3,2,2,3,2,2,3,3,,,,,,,,,,,,,,1,1,1,2,1,70,,,,,,,,,,,,
W1BLW0009247,2017-02-15 13:09:41,2017-02-15 13:15:09,2,3,2,3,2,2,3,2,2,3,3,2,3,3,3,3,3,,,,,,,,,,,3,3,3,3,3,2,2,2,3,3,2,2,4,2,2,3,2,,,,,,,,,,,,,,1,2,2,2,2,70,,,,,,,,,,,,
W1BLW0007274,2017-02-15 13:06:38,2017-02-15 13:20:16,0,0,1,3,3,1,3,0,1,3,3,2,3,1,2,1,1,,,,,,,,,,,3,2,,3,3,3,3,1,3,4,3,1,3,3,4,3,3,,,,,,,,,,,,,,1,0,1,1,2,70,,,,,,,,,,,,
W1BLW0004503,2017-02-15 13:20:04,2017-02-15 13:24:00,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,3,,,,,,,,,,,3,4,4,3,4,2,4,3,3,3,3,4,4,3,3,4,3,,,,,,,,,,,,,,1,2,2,3,3,90,,,,,,,,,,,,
W1BLW0004372,2017-02-15 13:11:54,2017-02-15 13:25:18,3,3,3,2,3,3,3,2,3,3,3,2,3,2,2,2,3,,,,,,,,,,,,3,3,1,2,1,2,2,2,3,2,1,4,2,3,2,1,,,,,,,,,,,,,,1,2,2,2,3,60,,,,,,,,,,,,
W1BLW0004526,2017-02-15 13:28:44,2017-02-15 13:35:52,3,3,3,3,3,3,3,,3,3,3,3,3,,3,,3,,,,,,,,,,,2,1,2,2,2,2,2,,1,2,2,2,3,,2,,2,,,,,,,,,,,,,,1,3,3,2,1,40,,,,,,,,,,,,
W1BLW0003540,2017-02-15 13:31:16,2017-02-15 13:38:32,2,2,3,3,3,3,3,1,2,3,2,3,3,2,2,2,3,,,,,,,,,,,3,2,3,2,3,3,4,2,3,4,2,2,4,2,3,4,3,,,,,,,,,,,,,,1,1,2,2,3,70,,,,,,,,,,,,
W1BLW0006480,2017-02-15 13:34:22,2017-02-15 13:39:29,2,2,2,3,3,2,3,1,1,3,3,2,3,3,3,3,2,,,,,,,,,,,2,1,2,2,3,2,3,1,2,3,1,1,1,2,2,2,3,,,,,,,,,,,,,,1,2,2,2,2,60,,,,,,,,,,,,
W1BLW0005169,2017-02-15 13:35:09,2017-02-15 13:44:28,3,1,3,3,2,3,3,1,3,2,3,3,3,3,2,3,3,,,,,,,,,,,3,3,3,3,3,3,3,1,3,3,2,3,4,3,3,3,4,,,,,,,,,,,,,,1,1,3,2,3,90,,,,,,,,,,,,
W1BLW0006543,2017-02-15 13:40:07,2017-02-15 13:45:19,1,1,0,0,1,3,2,1,1,1,1,0,3,1,0,0,1,,,,,,,,,,,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,,,,,,,,,,,1,1,1,2,2,70,,,,,,,,,,,,
W1BLW0002715,2017-02-15 13:44:02,2017-02-15 13:47:49,3,3,3,2,3,3,3,2,3,2,2,1,3,2,3,3,3,,,,,,,,,,,1,1,3,2,2,3,2,1,1,4,1,1,4,2,2,3,2,,,,,,,,,,,,,,1,2,2,2,1,40,,,,,,,,,,,,
W1BLW0005638,2017-02-15 13:48:03,2017-02-15 13:52:53,2,2,2,3,3,2,2,2,2,2,2,3,3,3,2,3,3,,,,,,,,,,,2,1,2,2,2,3,2,3,1,4,3,3,4,1,1,3,2,,,,,,,,,,,,,,1,2,1,2,1,70,,,,,,,,,,,,
W1BLW0007167,2017-02-15 13:41:51,2017-02-15 13:53:01,2,1,2,3,2,1,1,1,1,2,3,1,3,2,1,2,2,,,,,,,,,,,3,2,2,4,3,2,4,1,1,4,3,1,4,4,2,3,3,,,,,,,,,,,,,,1,0,0,1,1,80,,,,,,,,,,,,
W1BLW0007866,2017-02-15 13:49:23,2017-02-15 13:54:16,3,2,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,,,,,,,,,,,1,2,3,3,3,4,4,1,3,4,1,1,3,2,3,3,3,,,,,,,,,,,,,,1,3,3,1,2,70,,,,,,,,,,,,
W1BLW0005011,2017-02-15 13:51:04,2017-02-15 13:59:59,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,,,,,,,,,,,3,3,3,4,4,4,3,3,,4,4,3,4,4,4,,,,,,,,,,,,,,,,1,1,3,3,2,90,,,,,,,,,,,,
W1BLW0008123,2017-02-15 13:54:35,2017-02-15 14:02:16,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,,,,,,,,,,,3,2,2,4,4,2,3,1,3,4,1,1,4,2,3,3,3,,,,,,,,,,,,,,1,3,3,2,2,70,,,,,,,,,,,,
W1BLW0008067,2017-02-15 13:57:35,2017-02-15 14:07:33,2,3,3,3,3,3,2,1,3,2,3,3,3,3,2,2,3,,,,,,,,,,,3,1,,1,3,3,2,1,3,4,1,1,4,3,3,3,3,,,,,,,,,,,,,,1,2,2,1,1,70,,,,,,,,,,,,
W1BLW0001861,2017-02-15 14:00:10,2017-02-15 14:12:09,3,3,3,3,3,2,3,2,3,3,3,2,3,2,2,3,3,,,,,,,,,,,2,1,,1,2,2,2,2,,3,1,1,2,2,,2,2,,,,,,,,,,,,,,1,2,3,1,2,60,,,,,,,,,,,,
W1BLW0006142,2017-02-15 14:05:59,2017-02-15 14:14:30,2,1,2,2,2,1,2,1,1,2,3,2,2,2,2,2,2,,,,,,,,,,,3,3,3,3,3,4,4,3,3,3,2,3,4,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0001503,2017-02-15 14:15:02,2017-02-15 14:26:03,2,1,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,,,,,,,,,,,3,1,4,2,3,3,4,2,3,4,3,3,4,2,4,4,3,,,,,,,,,,,,,,1,1,1,3,2,80,,,,,,,,,,,,
W1BLW0008707,2017-02-15 14:19:45,2017-02-15 14:29:28,3,3,3,3,3,2,2,1,2,2,2,1,3,3,3,3,3,,,,,,,,,,,1,1,,3,1,1,3,2,1,4,1,1,4,1,1,3,2,,,,,,,,,,,,,,1,1,1,1,1,70,,,,,,,,,,,,
W1BLW0006413,2017-02-15 14:27:48,2017-02-15 14:36:06,0,0,1,1,2,2,2,1,0,1,2,1,3,0,0,0,0,,,,,,,,,,,3,3,3,3,4,3,4,2,3,4,2,1,4,2,2,2,3,,,,,,,,,,,,,,1,0,0,3,2,70,,,,,,,,,,,,
W1BLW0001747,2017-02-15 14:31:56,2017-02-15 14:37:42,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,3,3,,,,,,,,,,,2,1,2,3,3,2,4,1,3,4,1,2,2,2,2,3,3,,,,,,,,,,,,,,1,2,2,1,2,80,,,,,,,,,,,,
W1BLW0008021,2017-02-15 14:35:35,2017-02-15 14:40:59,2,2,3,3,3,3,3,3,2,3,3,3,3,2,1,1,2,,,,,,,,,,,3,2,3,2,4,4,3,4,3,3,2,2,4,3,2,3,3,,,,,,,,,,,,,,1,1,1,2,3,90,,,,,,,,,,,,
W1BLW0006389,2017-02-15 14:40:20,2017-02-15 14:49:33,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,,,,,,,,,,,3,2,2,1,2,3,3,1,3,2,3,1,2,3,2,2,3,,,,,,,,,,,,,,1,1,2,3,2,70,,,,,,,,,,,,
W1BLW0005179,2017-02-15 14:39:00,2017-02-15 14:54:28,3,2,3,3,3,3,3,1,0,3,3,3,3,2,1,1,2,,,,,,,,,,,2,2,2,2,3,3,3,1,2,4,1,1,4,2,2,2,2,,,,,,,,,,,,,,1,2,1,2,2,60,,,,,,,,,,,,
W1BLW0007046,2017-02-15 15:02:14,2017-02-15 15:07:36,2,2,2,3,2,2,3,1,3,3,3,2,3,2,2,2,1,,,,,,,,,,,3,3,3,3,3,3,4,1,2,4,3,2,4,3,3,4,3,,,,,,,,,,,,,,1,1,2,3,3,80,,,,,,,,,,,,
W1BLW0003180,2017-02-15 15:04:52,2017-02-15 15:11:25,2,2,3,2,3,3,3,1,3,1,3,1,3,3,2,3,3,,,,,,,,,,,2,2,4,2,3,3,4,2,2,4,2,1,4,4,4,3,3,,,,,,,,,,,,,,1,1,1,1,2,70,,,,,,,,,,,,
W1BLW0006577,2017-02-15 15:12:42,2017-02-15 15:17:11,2,2,2,3,2,1,2,1,2,3,3,3,3,2,3,3,3,,,,,,,,,,,2,2,2,2,3,1,3,1,2,4,1,3,4,3,3,3,3,,,,,,,,,,,,,,1,2,2,2,2,60,,,,,,,,,,,,
W1BLW0008949,2017-02-15 15:13:40,2017-02-15 15:17:38,1,2,2,3,2,1,2,1,3,3,3,3,3,2,2,2,2,,,,,,,,,,,3,3,4,2,3,3,3,3,3,4,2,1,3,3,3,4,3,,,,,,,,,,,,,,1,1,1,2,2,70,,,,,,,,,,,,
W1BLW0005043,2017-02-15 15:08:34,2017-02-15 15:18:57,1,2,2,2,2,2,2,2,3,3,3,2,3,2,1,2,2,,,,,,,,,,,4,2,3,4,3,4,4,4,3,3,3,2,4,2,3,3,3,,,,,,,,,,,,,,1,0,2,2,3,80,,,,,,,,,,,,
W1BLW0000333,2017-02-15 15:12:41,2017-02-15 15:23:37,1,3,2,3,2,2,3,1,3,3,3,3,3,1,2,2,2,,,,,,,,,,,2,1,3,,2,3,3,1,1,3,3,,4,2,2,2,2,,,,,,,,,,,,,,1,2,1,2,1,70,,,,,,,,,,,,
W1BLW0008924,2017-02-15 15:22:15,2017-02-15 15:29:43,2,1,2,2,1,3,2,1,1,2,3,3,3,1,2,1,2,,,,,,,,,,,1,1,2,1,3,3,3,2,3,4,1,1,4,3,3,2,2,,,,,,,,,,,,,,1,2,0,1,2,30,,,,,,,,,,,,
W1BLW0001363,2017-02-15 15:14:24,2017-02-15 15:29:50,3,2,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,,,,,,,,,,,2,3,2,2,3,3,3,1,3,3,1,1,3,2,2,2,3,,,,,,,,,,,,,,1,2,2,2,1,70,,,,,,,,,,,,
W1BLW0004221,2017-02-15 15:23:09,2017-02-15 15:30:43,3,2,3,3,2,1,2,1,3,1,2,2,2,2,3,3,3,,,,,,,,,,,1,1,1,2,2,2,3,1,1,2,1,1,4,1,2,4,2,,,,,,,,,,,,,,1,2,2,2,2,60,,,,,,,,,,,,
W1BLW0005911,2017-02-15 15:35:52,2017-02-15 15:44:48,1,2,1,3,2,0,2,0,1,1,2,2,3,1,3,3,3,,,,,,,,,,,2,3,3,2,2,2,3,1,2,3,2,2,3,1,2,2,2,,,,,,,,,,,,,,1,0,1,1,1,70,,,,,,,,,,,,
W1BLW0008335,2017-02-15 15:53:28,2017-02-15 16:02:51,1,2,2,2,2,2,1,1,1,2,2,1,3,1,2,2,2,,,,,,,,,,,3,2,3,3,3,3,3,1,2,3,2,2,4,2,2,3,2,,,,,,,,,,,,,,1,0,1,2,2,70,,,,,,,,,,,,
W1BLW0009204,2017-02-15 15:58:04,2017-02-15 16:03:44,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,,,,,,,,,,,1,2,2,3,2,4,4,3,4,4,4,4,2,2,4,2,3,,,,,,,,,,,,,,1,3,3,1,2,70,,,,,,,,,,,,
W1BLW0004120,2017-02-15 15:55:58,2017-02-15 16:05:33,3,1,1,3,1,1,3,0,1,1,3,3,3,1,1,1,3,,,,,,,,,,,2,2,3,2,3,,4,1,2,4,1,1,4,3,3,4,2,,,,,,,,,,,,,,1,0,0,1,2,60,,,,,,,,,,,,
W1BLW0002424,2017-02-15 16:04:25,2017-02-15 16:10:53,3,3,3,3,3,2,3,0,2,3,3,3,3,3,3,3,3,,,,,,,,,,,2,3,1,2,3,1,2,1,3,2,2,1,3,2,3,3,3,,,,,,,,,,,,,,1,0,0,1,1,80,,,,,,,,,,,,
W1BLW0008301,2017-02-15 16:08:50,2017-02-15 16:13:28,2,2,2,3,3,3,3,2,3,3,3,2,3,2,2,3,3,,,,,,,,,,,2,1,3,2,3,2,4,2,2,4,3,2,4,2,2,3,2,,,,,,,,,,,,,,1,2,2,2,1,60,,,,,,,,,,,,
W1BLW0006473,2017-02-15 16:08:39,2017-02-15 16:16:56,3,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,3,,,,,,,,,,,3,3,3,3,3,3,3,1,2,3,3,3,2,2,1,3,3,,,,,,,,,,,,,,1,3,1,2,2,70,,,,,,,,,,,,
W1BLW0005001,2017-02-15 16:10:46,2017-02-15 16:22:46,3,2,3,1,3,,2,1,2,1,3,2,3,2,2,2,3,,,,,,,,,,,,1,,1,,,4,1,1,4,1,1,4,1,,,,,,,,,,,,,,,,,1,1,1,1,1,60,,,,,,,,,,,,
W1BLW0003240,2017-02-15 16:33:08,2017-02-15 16:40:11,1,1,3,3,3,3,2,2,2,3,3,1,3,3,1,1,3,,,,,,,,,,,2,1,2,2,2,3,4,1,1,4,1,2,4,2,3,,3,,,,,,,,,,,,,,1,2,3,2,1,50,,,,,,,,,,,,
W1BLW0001928,2017-02-15 16:36:13,2017-02-15 16:40:56,2,0,1,1,1,1,0,0,1,1,3,0,3,2,2,1,1,,,,,,,,,,,3,2,2,2,3,3,3,1,3,4,3,1,4,4,4,4,4,,,,,,,,,,,,,,1,0,0,2,1,100,,,,,,,,,,,,
W1BLW0002821,2017-02-15 16:45:52,2017-02-15 16:52:15,2,1,3,1,2,1,2,3,2,2,2,0,3,2,3,3,2,,,,,,,,,,,1,1,1,2,4,2,4,3,3,4,2,3,4,4,3,4,3,,,,,,,,,,,,,,1,1,1,2,2,80,,,,,,,,,,,,
W1BLW0005424,2017-02-15 16:45:40,2017-02-15 16:52:50,2,1,3,3,3,0,2,0,1,1,3,3,3,3,2,3,3,,,,,,,,,,,,2,3,3,1,2,2,1,1,3,3,1,4,3,2,3,2,,,,,,,,,,,,,,1,1,1,1,2,70,,,,,,,,,,,,
W1BLW0004304,2017-02-15 16:47:18,2017-02-15 16:53:13,3,3,3,3,3,2,3,2,3,3,3,3,3,2,2,3,3,,,,,,,,,,,2,2,3,2,3,2,3,2,2,2,1,1,2,1,2,3,2,,,,,,,,,,,,,,1,1,1,1,1,30,,,,,,,,,,,,
W1BLW0002342,2017-02-15 16:52:31,2017-02-15 16:57:01,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,,,,,,,,,,,3,3,4,3,3,4,3,1,,4,2,3,4,2,2,3,3,,,,,,,,,,,,,,1,2,3,2,2,60,,,,,,,,,,,,
