caseid,start,end,imp_misconduct,imp_private_gain,imp_monitor_opponents,imp_equal_rights,imp_journalists,imp_private_violence,imp_free_speech,imp_patriotism,imp_foreign_influence,imp_ban_ideology,imp_voting_rights,imp_votes_impact,imp_election_fraud,imp_expand_executive,imp_legislature_check,imp_judiciary_check,imp_judicial_ind,imp_participation,imp_funds_transparent,imp_contributions,imp_opinions,imp_districts,imp_common_und,imp_compromise,imp_candidates_disclose,imp_protest,imp_investigations,perf_misconduct,perf_private_gain,perf_monitor_opponents,perf_equal_rights,perf_journalists,perf_private_violence,perf_free_speech,perf_patriotism,perf_foreign_influence,perf_ban_ideology,perf_voting_rights,perf_votes_impact,perf_election_fraud,perf_expand_executive,perf_legislature_check,perf_judiciary_check,perf_judicial_ind,perf_participation,perf_funds_transparent,perf_contributions,perf_opinions,perf_districts,perf_common_und,perf_compromise,perf_candidates_disclose,perf_protest,perf_investigations,US_2017_SEPT,faculty_rank,field,wave,imp_science,imp_restraint,perf_science,perf_restraint,US_2017_FEB,US_2017_MAY,US_2015,US_2005,US_1995,US_1985,US_1975,US_1950,US_1900,US_1850,US_1800,democracy_importance,US_democracy_rating
W1BLW0007510,2017-02-14 19:07:04,2017-02-14 19:10:13,Important,Important,Beneficial,Essential,Important,Essential,Important,Important,Essential,Essential,Essential,Essential,Essential,Important,Important,Important,Important,,,,,,,,,,,Mostly meets,Mostly meets,Partly meets,Mostly meets,Mostly meets,Fully meets,Fully meets,Mostly meets,Partly meets,Fully meets,Mostly meets,Fully meets,Fully meets,Mostly meets,Fully meets,Fully meets,Fully meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Partly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0008847,2017-02-14 19:01:19,2017-02-14 19:10:23,Essential,Important,Important,Essential,Important,Essential,Essential,Not relevant,Beneficial,Essential,Essential,Beneficial,Essential,Important,Not relevant,Not relevant,Beneficial,,,,,,,,,,,Does not meet,Does not meet,Does not meet,Does not meet,Does not meet,Partly meets,Partly meets,Does not meet,Fully meets,Mostly meets,Does not meet,Does not meet,Partly meets,Partly meets,Does not meet,Partly meets,Does not meet,,,,,,,,,,,,,,1,Not relevant,Not relevant,Does not meet,Does not meet,30,,,,,,,,,,,,
W1BLW0008636,2017-02-14 19:05:25,2017-02-14 19:10:56,Essential,Important,Essential,Essential,Essential,Important,Essential,Important,Important,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Mostly meets,Fully meets,Mostly meets,Mostly meets,Mostly meets,Fully meets,Partly meets,Partly meets,Fully meets,Mostly meets,Mostly meets,Fully meets,Fully meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Important,Does not meet,Does not meet,80,,,,,,,,,,,,
W1BLW0005489,2017-02-14 19:03:20,2017-02-14 19:12:11,Not relevant,Not relevant,Important,Important,Beneficial,Essential,Important,Beneficial,Beneficial,Important,Essential,Not relevant,Essential,Beneficial,Important,Important,Important,,,,,,,,,,,Mostly meets,Mostly meets,Fully meets,Partly meets,Mostly meets,Fully meets,Fully meets,Partly meets,Mostly meets,Fully meets,Partly meets,Does not meet,Fully meets,Mostly meets,Fully meets,Mostly meets,Partly meets,,,,,,,,,,,,,,1,Not relevant,Not relevant,Does not meet,Does not meet,90,,,,,,,,,,,,
W1BLW0007835,2017-02-14 19:03:55,2017-02-14 19:12:41,Essential,Important,Essential,Essential,Important,Essential,Important,Beneficial,Important,Essential,Essential,Essential,Essential,Beneficial,Important,Essential,Important,,,,,,,,,,,Mostly meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Does not meet,Mostly meets,Fully meets,Does not meet,Does not meet,Fully meets,Does not meet,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Does not meet,Partly meets,70,,,,,,,,,,,,
W1BLW0007828,2017-02-14 19:09:34,2017-02-14 19:13:59,Important,Not relevant,Important,Essential,Essential,Essential,Important,Not relevant,Beneficial,Essential,Not relevant,Not relevant,Essential,Essential,Important,Essential,Essential,,,,,,,,,,,Mostly meets,Partly meets,Fully meets,Fully meets,Fully meets,Fully meets,Fully meets,Does not meet,Does not meet,Fully meets,Partly meets,Mostly meets,Fully meets,Fully meets,Fully meets,Fully meets,Fully meets,,,,,,,,,,,,,,1,Beneficial,Not relevant,Does not meet,Partly meets,100,,,,,,,,,,,,
W1BLW0009446,2017-02-14 19:07:52,2017-02-14 19:14:37,Not relevant,Not relevant,Beneficial,Essential,Beneficial,Not relevant,Important,Not relevant,Not relevant,Beneficial,Essential,Beneficial,Beneficial,Beneficial,Beneficial,Important,Beneficial,,,,,,,,,,,Mostly meets,Mostly meets,Fully meets,Fully meets,Mostly meets,Fully meets,Fully meets,Mostly meets,Fully meets,Fully meets,Fully meets,Does not meet,Fully meets,Mostly meets,Fully meets,Fully meets,Fully meets,,,,,,,,,,,,,,1,Not relevant,Not relevant,Does not meet,Does not meet,80,,,,,,,,,,,,
W1BLW0003124,2017-02-14 19:09:56,2017-02-14 19:14:59,Essential,Important,Essential,Essential,Essential,Essential,Essential,Important,Important,Important,Essential,Beneficial,Essential,Important,Essential,Essential,Essential,,,,,,,,,,,Mostly meets,Partly meets,Mostly meets,Mostly meets,Fully meets,Mostly meets,Fully meets,Does not meet,Fully meets,Fully meets,Mostly meets,Does not meet,Fully meets,Fully meets,Mostly meets,Fully meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Essential,Partly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0008530,2017-02-14 19:11:17,2017-02-14 19:15:21,Important,Important,Essential,Essential,Essential,Essential,Essential,Beneficial,Important,Important,Essential,Important,Essential,Important,Beneficial,Essential,Essential,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Does not meet,Partly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Partly meets,,,,,,,,,,,,,,1,Important,Essential,Partly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0005919,2017-02-14 19:12:14,2017-02-14 19:16:03,Essential,Important,Essential,Essential,Essential,Essential,Essential,Beneficial,Essential,Essential,Essential,Important,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Mostly meets,Mostly meets,Partly meets,Fully meets,Fully meets,Mostly meets,Does not meet,Partly meets,Fully meets,Does not meet,Does not meet,Mostly meets,Mostly meets,Partly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Does not meet,Does not meet,60,,,,,,,,,,,,
W1BLW0008714,2017-02-14 19:08:35,2017-02-14 19:17:25,Essential,Essential,Essential,Essential,Important,Essential,Important,Essential,Important,Essential,Essential,Beneficial,Essential,Important,Important,Essential,Essential,,,,,,,,,,,Partly meets,Mostly meets,Partly meets,Partly meets,Partly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Fully meets,Partly meets,Does not meet,Fully meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Essential,Partly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0000361,2017-02-14 19:11:31,2017-02-14 19:17:30,Important,Important,Essential,Important,Important,Essential,Important,Beneficial,Important,Important,Important,Important,Essential,Essential,Important,Important,Essential,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Fully meets,Partly meets,,Fully meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Partly meets,Partly meets,60,,,,,,,,,,,,
W1BLW0008240,2017-02-14 19:01:11,2017-02-14 19:18:05,Beneficial,Beneficial,Essential,Essential,Important,Essential,Essential,Beneficial,Important,Important,Essential,Essential,Essential,Essential,Important,Important,Important,,,,,,,,,,,Mostly meets,Does not meet,Mostly meets,Fully meets,Fully meets,Mostly meets,Fully meets,Partly meets,,Mostly meets,Partly meets,Fully meets,Fully meets,Partly meets,Partly meets,Fully meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Does not meet,Does not meet,60,,,,,,,,,,,,
W1BLW0008857,2017-02-14 19:13:50,2017-02-14 19:18:36,Essential,Essential,Important,Essential,Essential,Important,Essential,Beneficial,Important,Beneficial,Essential,Essential,Essential,Important,Important,Important,Important,,,,,,,,,,,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Fully meets,Mostly meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Beneficial,Partly meets,Mostly meets,70,,,,,,,,,,,,
W1BLW0005295,2017-02-14 19:14:36,2017-02-14 19:18:43,Important,Essential,Essential,Essential,Essential,Essential,Beneficial,Essential,Essential,Essential,Essential,Important,Essential,Important,Important,Important,Essential,,,,,,,,,,,Partly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Partly meets,Mostly meets,Partly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Essential,Important,Partly meets,Mostly meets,70,,,,,,,,,,,,
W1BLW0006838,2017-02-14 19:11:36,2017-02-14 19:19:31,Important,Essential,Essential,Essential,Essential,Essential,Important,Beneficial,Essential,Essential,Essential,Important,Essential,Important,Important,Important,Essential,,,,,,,,,,,Mostly meets,Partly meets,Mostly meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,Partly meets,Does not meet,Mostly meets,Mostly meets,Fully meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Essential,Mostly meets,Partly meets,60,,,,,,,,,,,,
W1BLW0007119,2017-02-14 19:13:11,2017-02-14 19:19:48,Important,Beneficial,Essential,Essential,Essential,Beneficial,Essential,Not relevant,Important,Important,Essential,Important,Essential,Important,Essential,Essential,Essential,,,,,,,,,,,Mostly meets,Mostly meets,Partly meets,Fully meets,Fully meets,Fully meets,Fully meets,Does not meet,Mostly meets,Mostly meets,Partly meets,Partly meets,Fully meets,Fully meets,Fully meets,Fully meets,Fully meets,,,,,,,,,,,,,,1,Not relevant,Important,Partly meets,Mostly meets,80,,,,,,,,,,,,
W1BLW0003345,2017-02-14 19:08:58,2017-02-14 19:20:32,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Beneficial,Essential,Essential,Essential,Beneficial,Essential,Essential,Essential,Important,Essential,,,,,,,,,,,Mostly meets,Mostly meets,Mostly meets,Fully meets,Mostly meets,Fully meets,Mostly meets,Mostly meets,Mostly meets,Fully meets,Fully meets,Mostly meets,Fully meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Mostly meets,Mostly meets,80,,,,,,,,,,,,
W1BLW0007794,2017-02-14 19:06:45,2017-02-14 19:21:49,Important,Important,Essential,Important,Important,Important,Essential,Important,Important,Important,Essential,Important,Important,Important,Beneficial,Important,Important,,,,,,,,,,,Mostly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Fully meets,Partly meets,Partly meets,Fully meets,Partly meets,Partly meets,Fully meets,Mostly meets,Partly meets,Mostly meets,Fully meets,,,,,,,,,,,,,,1,Not relevant,Beneficial,Does not meet,Does not meet,80,,,,,,,,,,,,
W1BLW0009585,2017-02-14 19:06:50,2017-02-14 19:22:43,Important,Important,Important,Essential,Important,Important,Important,Beneficial,Beneficial,Important,Important,Beneficial,Essential,Important,Essential,Important,Important,,,,,,,,,,,Partly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Does not meet,Mostly meets,Mostly meets,Partly meets,Does not meet,Fully meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Important,Partly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0002457,2017-02-14 19:21:15,2017-02-14 19:25:37,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Beneficial,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Does not meet,Partly meets,Partly meets,Does not meet,Does not meet,Partly meets,Partly meets,Does not meet,Mostly meets,Mostly meets,Does not meet,Does not meet,Fully meets,Mostly meets,Partly meets,Mostly meets,Partly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Does not meet,Does not meet,70,,,,,,,,,,,,
W1BLW0005181,2017-02-14 19:11:48,2017-02-14 19:26:56,Important,Important,Important,Not relevant,Important,Essential,Essential,Beneficial,Important,Not relevant,Not relevant,Not relevant,Essential,Beneficial,Beneficial,Beneficial,Important,,,,,,,,,,,Partly meets,Does not meet,Does not meet,Mostly meets,Partly meets,Does not meet,Partly meets,Does not meet,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Does not meet,Partly meets,Partly meets,Mostly meets,,,,,,,,,,,,,,1,Not relevant,Important,Partly meets,Partly meets,80,,,,,,,,,,,,
W1BLW0005735,2017-02-14 19:24:55,2017-02-14 19:31:33,Important,Important,Essential,Essential,Essential,Essential,Essential,Beneficial,Beneficial,Important,Important,Beneficial,Essential,Essential,Important,Important,Important,,,,,,,,,,,Partly meets,Does not meet,Partly meets,Fully meets,Mostly meets,Partly meets,Mostly meets,Does not meet,Does not meet,Fully meets,Partly meets,Does not meet,Fully meets,Partly meets,Partly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Partly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0009342,2017-02-14 19:30:45,2017-02-14 19:35:09,Essential,Important,Essential,Important,Essential,Beneficial,Beneficial,Beneficial,Important,Beneficial,Essential,Essential,Essential,Essential,Important,Essential,Essential,,,,,,,,,,,Mostly meets,Does not meet,Fully meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,Fully meets,Does not meet,Does not meet,Fully meets,Partly meets,Mostly meets,Fully meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Important,Does not meet,Partly meets,80,,,,,,,,,,,,
W1BLW0001218,2017-02-14 19:27:56,2017-02-14 19:35:59,Essential,Important,Important,Important,Essential,Essential,Important,Beneficial,Important,Essential,Important,Important,Important,Important,Beneficial,Essential,Essential,,,,,,,,,,,Partly meets,Partly meets,Fully meets,Partly meets,Partly meets,Fully meets,Mostly meets,Partly meets,Mostly meets,Fully meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Fully meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Does not meet,Mostly meets,70,,,,,,,,,,,,
W1BLW0001387,2017-02-14 19:28:16,2017-02-14 19:36:06,Important,Essential,Essential,Essential,Essential,Important,Essential,Beneficial,Important,Important,Essential,Essential,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Does not meet,Mostly meets,Does not meet,Mostly meets,,Mostly meets,Partly meets,Does not meet,Mostly meets,Does not meet,Does not meet,Mostly meets,Mostly meets,Partly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Important,Does not meet,Does not meet,60,,,,,,,,,,,,
W1BLW0004230,2017-02-14 19:33:11,2017-02-14 19:36:40,Essential,Important,Essential,Essential,Essential,Important,Important,Important,Essential,Essential,Essential,Important,Essential,Important,Essential,Important,Important,,,,,,,,,,,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Fully meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Fully meets,Mostly meets,Fully meets,,,,,,,,,,,,,,1,Important,Important,Mostly meets,Mostly meets,90,,,,,,,,,,,,
W1BLW0001959,2017-02-14 19:31:07,2017-02-14 19:37:54,Essential,Essential,Essential,Essential,Important,Essential,Important,Essential,Essential,Important,Essential,Important,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Partly meets,Does not meet,Does not meet,Fully meets,Partly meets,Partly meets,Mostly meets,Does not meet,Does not meet,Mostly meets,Partly meets,Partly meets,Partly meets,Partly meets,,,,,,,,,,,,,,1,Essential,Essential,Does not meet,Does not meet,60,,,,,,,,,,,,
W1BLW0004159,2017-02-14 19:30:37,2017-02-14 19:39:21,Important,Beneficial,Essential,Essential,Essential,Essential,Essential,Beneficial,Beneficial,Beneficial,Essential,Important,Essential,Essential,Beneficial,Important,Essential,,,,,,,,,,,Fully meets,Mostly meets,Mostly meets,Fully meets,Fully meets,Fully meets,Fully meets,Mostly meets,Mostly meets,Fully meets,Fully meets,Mostly meets,Fully meets,Fully meets,Mostly meets,Fully meets,Mostly meets,,,,,,,,,,,,,,1,Not relevant,Important,Partly meets,Partly meets,90,,,,,,,,,,,,
W1BLW0005725,2017-02-14 19:35:40,2017-02-14 19:39:22,Essential,Important,Important,Essential,Important,Important,Important,Not relevant,Essential,Beneficial,Essential,Essential,Essential,Essential,Important,Essential,Essential,,,,,,,,,,,Mostly meets,Does not meet,Mostly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Does not meet,Does not meet,Fully meets,Does not meet,Does not meet,,Mostly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Not relevant,Partly meets,Partly meets,70,,,,,,,,,,,,
W1BLW0002587,2017-02-14 19:21:14,2017-02-14 19:39:47,Beneficial,Beneficial,Important,Important,Important,Important,Important,Beneficial,Important,Important,Beneficial,Important,Essential,Important,Important,Beneficial,Beneficial,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Fully meets,Mostly meets,Does not meet,Does not meet,Mostly meets,Partly meets,Does not meet,Fully meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Does not meet,Partly meets,70,,,,,,,,,,,,
W1BLW0002128,2017-02-14 19:35:42,2017-02-14 19:41:00,Essential,Essential,Essential,Important,Essential,Essential,Essential,Essential,Beneficial,Important,Essential,Important,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Partly meets,Fully meets,Partly meets,Fully meets,Fully meets,Fully meets,Partly meets,Mostly meets,Fully meets,Partly meets,Does not meet,Partly meets,Mostly meets,Mostly meets,Fully meets,Mostly meets,,,,,,,,,,,,,,1,Essential,Essential,Partly meets,Partly meets,80,,,,,,,,,,,,
W1BLW0008584,2017-02-14 19:38:00,2017-02-14 19:43:04,Essential,Important,Essential,Essential,Essential,Important,Essential,Important,Important,Essential,Essential,Essential,Essential,Essential,Important,Essential,Essential,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,Partly meets,Partly meets,Does not meet,Fully meets,Mostly meets,Mostly meets,Fully meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,,,,,,,,,,,,,,1,Important,Important,Partly meets,Does not meet,70,,,,,,,,,,,,
W1BLW0003303,2017-02-14 19:36:59,2017-02-14 19:45:25,Beneficial,Essential,Essential,Essential,Essential,Essential,Essential,Important,Essential,Essential,Important,Essential,Essential,Essential,Important,Essential,Essential,,,,,,,,,,,Partly meets,Does not meet,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Does not meet,Does not meet,Mostly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Mostly meets,Partly meets,,,,,,,,,,,,,,1,Important,Important,Does not meet,Does not meet,70,,,,,,,,,,,,
W1BLW0004489,2017-02-14 19:42:06,2017-02-14 19:45:26,Beneficial,Important,Essential,Essential,Important,Important,Essential,Beneficial,Essential,Important,Essential,Important,Essential,Important,Important,Important,Essential,,,,,,,,,,,Does not meet,Partly meets,Does not meet,Does not meet,Mostly meets,Does not meet,Partly meets,Does not meet,Does not meet,Partly meets,Does not meet,Does not meet,Mostly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,,,,,,,,,,,,,,1,Beneficial,Beneficial,Does not meet,Partly meets,40,,,,,,,,,,,,
W1BLW0007993,2017-02-14 19:44:00,2017-02-14 19:48:31,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Important,Essential,Essential,Important,Essential,Essential,Essential,Essential,Essential,,,,,,,,,,,Partly meets,Partly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Mostly meets,Partly meets,Partly meets,Mostly meets,Mostly meets,Partly meets,Partly meets,Partly meets,,,,,,,,,,,,,,1,Important,Important,Partly meets,Does not meet,80,,,,,,,,,,,,
